SOM Class,FBGN,NAME,SYMBOL,Day9.Day2_FoldChange,Day9.Day2_P.Value,Day9.Day2_adj.P.Val,Day9.Day2_Flag,Day16_FoldChange,Day16_P.Value,Day16_adj.P.Val,Day16_Flag,Day23_FoldChange,Day23_P.Value,Day23_adj.P.Val,Day23_Flag,Day30_FoldChange,Day30_P.Value,Day30_adj.P.Val,Day30_Flag,Day37_FoldChange,Day37_P.Value,Day37_adj.P.Val,Day37_Flag,Day44_FoldChange,Day44_P.Value,Day44_adj.P.Val,Day44_Flag,Day51_FoldChange,Day51_P.Value,Day51_adj.P.Val,Day51_Flag,Day58_FoldChange,Day58_P.Value,Day58_adj.P.Val,Day58_Flag,Day65_FoldChange,Day65_P.Value,Day65_adj.P.Val,Day65_Flag,Day72_FoldChange,Day72_P.Value,Day72_adj.P.Val,Day72_Flag,Day79_FoldChange,Day79_P.Value,Day79_adj.P.Val,Day79_Flag,SOM Class
4,FBgn0010812,Translocase of outer membrane 34,Tom34,1.11,0.575966,0.999395,0,1.17,0.383387,0.97412,0,-1.05,0.795113,0.951817,0,-1.1,0.613691,0.928978,0,-1.03,0.876442,0.988005,0,-1.04,0.837709,0.963346,0,1.01,0.956848,0.992008,0,1.04,0.826457,0.946239,0,1.16,0.400998,0.683371,0,1.88,0.000821,0.010848,1,1.08,0.677022,0.888728,0,4
4,FBgn0038814,CG15923,CG15923,1.2,0.119905,0.999395,0,1.06,0.61714,0.988335,0,1.06,0.64638,0.904863,0,1.25,0.066815,0.433717,0,1.11,0.397949,0.878192,0,-1.01,0.960122,0.989289,0,-1.02,0.883994,0.976752,0,1.08,0.512711,0.806556,0,1.13,0.299858,0.595448,0,1.54,0.000549,0.007842,1,1.07,0.570881,0.841517,0,4
4,FBgn0015558,tweety,tty,1.23,0.238786,0.999395,0,1.15,0.417544,0.97412,0,1.12,0.520552,0.858982,0,1.31,0.122956,0.574976,0,1.17,0.358346,0.861144,0,-1.01,0.972012,0.993061,0,1.25,0.204264,0.626566,0,1.03,0.856275,0.958261,0,1.06,0.757106,0.901595,0,2.24,7.40E-05,0.001521,1,1.06,0.717193,0.907038,0,4
4,FBgn0027532,CG7139,CG7139,1.03,0.815555,0.999395,0,1.16,0.280874,0.968329,0,1.11,0.466879,0.837366,0,1.04,0.756956,0.963045,0,1.07,0.62063,0.947646,0,-1.01,0.95197,0.98785,0,1.09,0.524523,0.874242,0,1.15,0.330451,0.682754,0,1.37,0.028577,0.160045,0,1.66,0.000579,0.008128,1,1.05,0.726545,0.910519,0,4
4,FBgn0031591,CG15425,CG15425,1.01,0.956799,0.999703,0,1.33,0.073659,0.868144,0,1.07,0.641366,0.903802,0,1.22,0.149757,0.622429,0,1.11,0.411206,0.882509,0,1.04,0.756384,0.941899,0,-1.16,0.284882,0.719032,0,1.06,0.681685,0.887164,0,1.32,0.032065,0.172674,0,1.5,0.002347,0.024797,1,1.02,0.904046,0.971034,0,4
4,FBgn0042198,CG16741,CG16741,-1.05,0.758395,0.999395,0,1.82,0.002292,0.203832,0,1.15,0.459153,0.833617,0,1.17,0.401817,0.840797,0,1.31,0.106608,0.551933,0,1.11,0.517289,0.858661,0,-1.01,0.970059,0.994102,0,1.26,0.221833,0.570868,0,-1.04,0.851809,0.945455,0,1.71,0.00219,0.023481,1,-1,0.977851,0.995677,0,4
4,FBgn0028734,Fmr1,Fmr1,1.1,0.499687,0.999395,0,-1.12,0.415381,0.97412,0,1.02,0.86983,0.974426,0,1.2,0.232047,0.719776,0,-1.04,0.802323,0.979089,0,-1.02,0.864808,0.97112,0,-1.01,0.939126,0.987091,0,-1.06,0.648988,0.873746,0,1.17,0.267116,0.562518,0,1.61,0.001025,0.012928,1,-1.01,0.942794,0.984198,0,4
4,FBgn0028852,CG15262,CG15262,1.01,0.917598,0.999571,0,-1.15,0.258205,0.964139,0,1.08,0.527438,0.861402,0,1.35,0.019263,0.219425,0,1,0.978341,0.997104,0,-1.25,0.077738,0.388834,0,-1.04,0.740048,0.9448,0,-1.03,0.827416,0.946761,0,1.12,0.374991,0.6619,0,1.51,0.001711,0.019502,1,-1.01,0.932127,0.979928,0,4
4,FBgn0034996,CG13575,CG13575,-1.19,0.190251,0.999395,0,1.33,0.036635,0.694909,0,1.18,0.206514,0.652735,0,-1.02,0.854227,0.981041,0,1.28,0.011431,0.145883,0,1.36,0.003757,0.049637,0,1.12,0.236233,0.665434,0,1.32,0.017345,0.136911,0,-1.03,0.753075,0.899761,0,1.52,0.000699,0.009553,1,-1.03,0.788552,0.932921,0,4
4,FBgn0038303,CG6623,CG6623,1.13,0.447422,0.999395,0,1.09,0.593377,0.988335,0,-1.18,0.293269,0.73204,0,1.14,0.407201,0.843603,0,1.08,0.640972,0.952498,0,1.01,0.940804,0.986622,0,-1.11,0.507873,0.865775,0,-1.02,0.880339,0.964761,0,1.21,0.226951,0.516494,0,1.59,0.004235,0.03842,1,-1.1,0.555401,0.834673,0,4
4,FBgn0026754,UDP-glycosyltransferase 37c1,Ugt37c1,-1.37,0.291371,0.999395,0,1.13,0.56663,0.984159,0,-1.07,0.758333,0.944047,0,-1.02,0.955425,0.995382,0,1.04,0.846596,0.985777,0,-1.15,0.634112,0.903648,0,1.16,0.428039,0.820206,0,-1.55,0.150281,0.475439,0,-1.09,0.711438,0.878505,0,1.89,0.002514,0.025919,1,-1.21,0.443522,0.771687,0,4
5,FBgn0031737,obstructor-E,obst-E,-1.06,0.662729,0.999395,0,-1.01,0.919914,0.997504,0,-1.13,0.368318,0.781272,0,-1.15,0.307487,0.787285,0,-1.21,0.179443,0.685486,0,-1.21,0.164459,0.572445,0,-1.08,0.583687,0.897585,0,-1.11,0.453188,0.768568,0,-1.39,0.020157,0.12819,0,-1.66,0.00054,0.007753,1,-1.33,0.045026,0.234329,0,5
6,FBgn0023534,CG17778,CG17778,-1.44,0.035712,0.999395,0,-1.1,0.571061,0.9846,0,-1.28,0.194242,0.639285,0,1.05,0.756767,0.962995,0,1.08,0.633899,0.949803,0,1.44,0.03641,0.248499,0,1.15,0.425914,0.818156,0,1.04,0.830527,0.948174,0,-1.25,0.196733,0.478634,0,-1.72,0.002176,0.023369,1,1.09,0.625288,0.866004,0,6
6,FBgn0033548,CG7637,CG7637,-1.33,0.109766,0.999395,0,1.13,0.52215,0.981924,0,1.13,0.495468,0.84855,0,-1.12,0.548999,0.908279,0,-1.14,0.505731,0.915052,0,-1.05,0.763438,0.944712,0,-1.13,0.472002,0.847489,0,-1.06,0.756022,0.918117,0,-1.52,0.031921,0.172407,0,-2.08,0.001113,0.013839,1,1,0.988638,0.99821,0,6
6,FBgn0052667,CG32667,CG32667,-1.08,0.655474,0.999395,0,-1.17,0.380231,0.97412,0,-1.02,0.92111,0.986316,0,1.11,0.565823,0.91456,0,1.05,0.782767,0.976505,0,1.31,0.138871,0.527133,0,1.06,0.757255,0.949605,0,1.09,0.615285,0.857952,0,-1.18,0.348939,0.640972,0,-1.72,0.003858,0.03576,1,-1.02,0.895872,0.96935,0,6
6,FBgn0063497,Glutathione S transferase E3,GstE3,-1.11,0.439938,0.999395,0,-1.1,0.489014,0.979862,0,-1.04,0.763767,0.944888,0,-1.02,0.921794,0.992099,0,-1.08,0.578938,0.935561,0,1.26,0.082734,0.403184,0,-1.01,0.961698,0.992906,0,-1.08,0.551764,0.826169,0,-1.27,0.070267,0.27303,0,-1.61,0.000601,0.008397,1,-1.05,0.68702,0.893969,0,6
6,FBgn0030743,CG9921,CG9921,-1.14,0.464035,0.999395,0,-1.08,0.678261,0.988335,0,-1.24,0.229842,0.675921,0,1.01,0.967481,0.995382,0,-1.01,0.966225,0.994723,0,-1.23,0.193417,0.616655,0,-1.04,0.822847,0.965438,0,1.1,0.60115,0.850909,0,-1.14,0.424834,0.699698,0,-1.68,0.004839,0.042108,1,-1.07,0.687532,0.894134,0,6
6,FBgn0025827,CG6421,CG6421,-1.22,0.095752,0.999395,0,-1.06,0.623553,0.988335,0,-1.27,0.045227,0.368119,0,-1.26,0.055404,0.394263,0,-1.15,0.241356,0.76968,0,1.24,0.076956,0.387166,0,1.08,0.514161,0.870175,0,-1.13,0.319632,0.671819,0,-1.2,0.128967,0.381218,0,-1.56,0.000437,0.006523,1,-1.07,0.562738,0.837224,0,6
6,FBgn0052341,CG32341,CG32341,1.26,0.182465,0.999395,0,1.02,0.896689,0.997504,0,1.29,0.146566,0.580767,0,1.21,0.335315,0.801986,0,-1.07,0.65026,0.955368,0,-1.04,0.773165,0.947872,0,1.15,0.412461,0.808499,0,-1.01,0.977655,0.993023,0,-1.32,0.075587,0.284698,0,-1.62,0.002672,0.027167,1,-1.09,0.647946,0.875001,0,6
6,FBgn0040773,CG2249,CG2249,-1.12,0.449558,0.999395,0,1.03,0.823893,0.994557,0,1.06,0.688047,0.919125,0,1.06,0.685757,0.946784,0,1.07,0.668727,0.95892,0,1.06,0.708815,0.92899,0,-1.06,0.688596,0.932166,0,-1.05,0.755417,0.918114,0,-1.17,0.2829,0.57791,0,-1.56,0.004211,0.038285,1,-1.09,0.543745,0.828628,0,6
6,FBgn0039031,CG17244,CG17244,-1.07,0.559541,0.999395,0,1.01,0.930715,0.997504,0,-1.06,0.616005,0.895236,0,-1.06,0.625765,0.930509,0,-1.07,0.59824,0.942365,0,1.01,0.925615,0.985271,0,-1.09,0.459746,0.840814,0,-1.11,0.390883,0.730436,0,-1.38,0.008639,0.073691,0,-1.66,7.50E-05,0.001534,1,-1.1,0.406695,0.747322,0,6
6,FBgn0001989,lethal (2) 35Di,l(2)35Di,-1.22,0.184391,0.999395,0,-1,0.989263,0.998783,0,-1.04,0.779919,0.948235,0,-1.07,0.660611,0.941386,0,-1.08,0.631037,0.949054,0,1.06,0.67864,0.918735,0,1,0.981162,0.996167,0,-1.02,0.87891,0.964642,0,-1.33,0.066224,0.264456,0,-1.54,0.005638,0.047354,1,-1.11,0.502782,0.806824,0,6
6,FBgn0036787,CG4306,CG4306,1.1,0.386732,0.999395,0,1.19,0.125877,0.932789,0,-1.01,0.931893,0.986316,0,1.09,0.444156,0.86337,0,-1.15,0.202565,0.719415,0,-1.05,0.680482,0.918735,0,-1.18,0.136485,0.522452,0,-1.01,0.938917,0.983644,0,-1.02,0.880238,0.95759,0,-1.59,9.50E-05,0.001868,1,-1.11,0.34622,0.6979,0,6
6,FBgn0000477,Deoxyribonuclease II,DNaseII,1.17,0.318986,0.999395,0,1.07,0.65511,0.988335,0,-1.09,0.563157,0.876907,0,-1.3,0.095954,0.518789,0,-1.23,0.181162,0.688121,0,1.06,0.717814,0.931581,0,1.12,0.457524,0.83973,0,1.02,0.882463,0.965136,0,-1.36,0.052492,0.232327,0,-1.75,0.000565,0.007957,1,-1.11,0.53344,0.823632,0,6
6,FBgn0033320,CG8586,CG8586,1.33,0.054751,0.999395,0,1.16,0.317999,0.968859,0,1.12,0.430943,0.816129,0,-1.16,0.299948,0.780138,0,-1.14,0.376497,0.870186,0,1.45,0.011809,0.116662,0,1.2,0.209366,0.634422,0,1.01,0.952233,0.985559,0,-1.24,0.140318,0.398518,0,-1.58,0.002416,0.02533,1,-1.13,0.389824,0.735333,0,6
6,FBgn0029927,CG14430,CG14430,-1.28,0.08848,0.999395,0,-1.12,0.41001,0.97412,0,-1.4,0.033208,0.320734,0,-1.12,0.428211,0.855978,0,-1.24,0.132887,0.606316,0,1.02,0.890218,0.977365,0,1.02,0.910047,0.982974,0,-1.18,0.258259,0.610303,0,-1.32,0.05743,0.244341,0,-1.52,0.004583,0.040624,1,-1.13,0.378442,0.726015,0,6
6,FBgn0052230,CG32230,CG32230,-1.23,0.191356,0.999395,0,-1.1,0.5457,0.984159,0,-1.07,0.659479,0.91075,0,-1.06,0.702189,0.950305,0,-1.19,0.281746,0.8146,0,-1,0.975436,0.994205,0,-1.09,0.605181,0.904064,0,-1.24,0.182487,0.524795,0,-1.27,0.132938,0.38629,0,-1.62,0.003287,0.031701,1,-1.14,0.418099,0.755659,0,6
6,FBgn0034851,,,-1.07,0.62563,0.999395,0,-1.11,0.445223,0.974172,0,-1.16,0.295921,0.733236,0,-1.06,0.690686,0.94757,0,1.06,0.667286,0.958529,0,1.02,0.871446,0.971976,0,-1,0.98037,0.995978,0,-1.06,0.688309,0.889946,0,-1.39,0.022788,0.138489,0,-1.6,0.001463,0.017296,1,-1.15,0.337381,0.690178,0,6
6,FBgn0053277,,,-1.11,0.470612,0.999395,0,1.13,0.423329,0.97412,0,1.02,0.883649,0.979048,0,-1.1,0.534328,0.906244,0,-1.27,0.112481,0.564986,0,-1.01,0.9394,0.986452,0,-1.21,0.204226,0.626566,0,-1.03,0.834086,0.949754,0,-1.31,0.073509,0.279594,0,-1.66,0.001126,0.013964,1,-1.15,0.355762,0.705367,0,6
6,FBgn0038701,CG18493,CG18493,1.06,0.609702,0.999395,0,-1.01,0.964749,0.99777,0,1.15,0.231838,0.677856,0,-1.03,0.778529,0.966768,0,-1.09,0.493991,0.912147,0,1.27,0.041553,0.267231,0,1.04,0.700969,0.934842,0,1.04,0.702223,0.896744,0,-1.29,0.028578,0.160045,0,-1.63,7.00E-05,0.001451,1,-1.15,0.226718,0.577113,0,6
6,FBgn0035409,CG14963,CG14963,1.12,0.334348,0.999395,0,-1.05,0.685729,0.988335,0,1.02,0.867786,0.974293,0,1.08,0.503192,0.893362,0,-1.06,0.603575,0.942857,0,-1.03,0.778035,0.948856,0,-1.06,0.619271,0.908357,0,-1.24,0.079886,0.348406,0,-1.4,0.007084,0.065396,0,-1.53,0.000857,0.011279,1,-1.15,0.246356,0.598559,0,6
6,FBgn0040398,CG14629,CG14629,1.18,0.215068,0.999395,0,1.27,0.070857,0.864221,0,1.14,0.318223,0.750456,0,-1.01,0.92447,0.992435,0,-1.14,0.30983,0.833189,0,1.19,0.191474,0.613436,0,1.09,0.529763,0.875725,0,1.06,0.660913,0.879835,0,-1.35,0.025991,0.150505,0,-1.64,0.000329,0.005178,1,-1.15,0.281586,0.634312,0,6
6,FBgn0014000,Helical Factor,Hf,-1.05,0.752079,0.999395,0,1.07,0.620073,0.988335,0,1.05,0.734504,0.933842,0,-1.09,0.524453,0.902133,0,-1.23,0.143727,0.625393,0,1.11,0.446937,0.828499,0,-1.08,0.604441,0.90389,0,-1.15,0.319504,0.671819,0,-1.43,0.01344,0.098422,0,-1.72,0.000298,0.004834,1,-1.15,0.316143,0.670382,0,6
6,FBgn0038080,CG12279,CG12279,-1.16,0.308262,0.999395,0,1.07,0.655152,0.988335,0,1.12,0.445798,0.825775,0,1.16,0.298005,0.778404,0,1.04,0.794106,0.977298,0,1.2,0.207729,0.636469,0,1.01,0.941981,0.98782,0,-1.04,0.78347,0.929968,0,-1.19,0.224557,0.513535,0,-1.53,0.004591,0.040637,1,-1.16,0.300691,0.65451,0,6
6,FBgn0031087,CG12656,CG12656,1,0.988304,0.999703,0,1.22,0.339169,0.969629,0,1.07,0.756258,0.943215,0,-1.03,0.886842,0.98605,0,-1.07,0.733613,0.97072,0,1.1,0.663235,0.913921,0,-1.02,0.935673,0.986605,0,-1.09,0.694383,0.893642,0,-1.43,0.091091,0.314442,0,-1.9,0.003454,0.03304,1,-1.17,0.463,0.783891,0,6
6,FBgn0022355,Transferrin 1,Tsf1,1.16,0.338131,0.999395,0,1.14,0.4016,0.97412,0,1.01,0.931184,0.986316,0,-1,0.981065,0.997497,0,-1.08,0.607738,0.94442,0,1.08,0.635698,0.904069,0,-1.03,0.833407,0.967769,0,1.13,0.426642,0.75562,0,-1.05,0.748455,0.897931,0,-1.61,0.002891,0.028873,1,-1.17,0.297867,0.650949,0,6
6,FBgn0053306,CG33306,CG33306,-1.13,0.405183,0.999395,0,-1.21,0.204906,0.957756,0,-1.17,0.29321,0.73204,0,-1.11,0.470215,0.879275,0,-1.15,0.346509,0.856071,0,1.14,0.37862,0.792574,0,1.15,0.356916,0.771455,0,-1.04,0.777309,0.927115,0,-1.21,0.192784,0.473399,0,-1.54,0.004404,0.039515,1,-1.18,0.271982,0.623265,0,6
6,FBgn0035046,CG3683,CG3683,-1.29,0.095491,0.999395,0,-1.01,0.949682,0.99777,0,1.02,0.890503,0.980922,0,1.01,0.9231,0.992394,0,-1.05,0.732127,0.970271,0,-1.06,0.707101,0.92899,0,-1.06,0.679841,0.928948,0,-1.05,0.7657,0.922192,0,-1.34,0.056642,0.243456,0,-1.55,0.004701,0.04136,1,-1.18,0.272604,0.62374,0,6
6,FBgn0035453,CG10357,CG10357,1.1,0.497212,0.999395,0,1.21,0.169195,0.949455,0,1.17,0.253992,0.70097,0,-1.32,0.032733,0.298596,0,-1.06,0.666473,0.958529,0,1.02,0.892553,0.978037,0,1.07,0.607116,0.904477,0,-1.07,0.642087,0.870596,0,1.08,0.525599,0.7723,0,-1.63,0.000323,0.005113,1,-1.18,0.293523,0.646834,0,6
6,FBgn0032381,CG14934,CG14934,1.01,0.926434,0.999703,0,-1.21,0.09306,0.906369,0,-1.24,0.061199,0.42492,0,-1.23,0.096686,0.520365,0,-1.25,0.05179,0.376165,0,1.13,0.29566,0.722968,0,-1.08,0.525477,0.874242,0,1.01,0.963215,0.988536,0,-1.23,0.075876,0.285296,0,-1.54,0.000383,0.005852,1,-1.18,0.141869,0.459903,0,6
6,FBgn0015039,Cytochrome P450-9b2,Cyp9b2,-1.03,0.825797,0.999395,0,-1.14,0.274185,0.966265,0,-1.03,0.776657,0.947397,0,1.17,0.179623,0.661572,0,-1.05,0.667705,0.958529,0,1.05,0.699795,0.928103,0,1.06,0.611403,0.905506,0,-1.04,0.738931,0.91157,0,-1.26,0.057325,0.244102,0,-1.7,3.30E-05,0.000778,1,-1.19,0.153775,0.477641,0,6
6,FBgn0052231,,,1.04,0.693546,0.999395,0,-1.04,0.712174,0.988335,0,-1.08,0.460214,0.833647,0,-1.02,0.831773,0.974913,0,-1.1,0.378936,0.871395,0,-1.06,0.604649,0.893663,0,-1.14,0.219703,0.645939,0,-1.18,0.130152,0.442767,0,-1.33,0.011121,0.086552,0,-1.7,3.40E-05,8.00E-04,1,-1.19,0.118685,0.415178,0,6
6,FBgn0036551,CG17029,CG17029,1.14,0.396342,0.999395,0,1.04,0.800108,0.99325,0,-1.13,0.410327,0.802942,0,-1.22,0.181468,0.663608,0,-1.42,0.021012,0.21478,0,-1.03,0.830884,0.961264,0,-1.07,0.638357,0.91445,0,-1.24,0.161188,0.492978,0,-1.43,0.018725,0.122744,0,-1.63,0.001783,0.020079,1,-1.2,0.221306,0.570628,0,6
6,FBgn0040606,CG6503,CG6503,-1.17,0.485994,0.999395,0,1.15,0.538782,0.984159,0,1.17,0.475515,0.841219,0,1,0.988653,0.9983,0,-1.17,0.482746,0.908785,0,1.19,0.443852,0.828041,0,1.13,0.591513,0.898714,0,1.13,0.584853,0.843051,0,-1.4,0.130113,0.382565,0,-2.07,0.001752,0.019917,1,-1.2,0.406597,0.747322,0,6
6,FBgn0040813,Neuropeptide-like precursor 2,Nplp2,-1.13,0.363807,0.999395,0,1.21,0.164911,0.949455,0,1.27,0.081041,0.472614,0,-1.01,0.935739,0.993774,0,-1.13,0.380913,0.871766,0,1.11,0.456121,0.832901,0,-1.02,0.866799,0.973863,0,-1.09,0.508947,0.804584,0,-1.27,0.081347,0.297114,0,-1.56,0.00186,0.02079,1,-1.21,0.167441,0.497299,0,6
6,FBgn0035661,CG10477,CG10477,-1.08,0.607267,0.999395,0,1.06,0.712268,0.988335,0,1.05,0.730786,0.932729,0,-1.09,0.575049,0.918795,0,-1.36,0.041159,0.328698,0,1.03,0.856103,0.969186,0,-1.1,0.511349,0.868286,0,-1.09,0.567582,0.834923,0,-1.5,0.008357,0.072729,0,-1.7,0.000702,0.009567,1,-1.22,0.195239,0.537919,0,6
6,FBgn0032770,CG13086,CG13086,1,0.980751,0.999703,0,1.03,0.815823,0.994329,0,1.21,0.190547,0.634513,0,1.07,0.638593,0.934049,0,-1.13,0.404519,0.882475,0,1.23,0.168125,0.576725,0,1.13,0.397344,0.798081,0,-1.04,0.789108,0.932138,0,-1.23,0.158536,0.424869,0,-1.61,0.001871,0.0209,1,-1.22,0.184716,0.521386,0,6
6,FBgn0037973,CG18547,CG18547,-1.17,0.115302,0.999395,0,-1.2,0.066838,0.846181,0,-1.09,0.41147,0.803315,0,-1.14,0.246771,0.735224,0,-1.21,0.055184,0.389994,0,-1.03,0.780625,0.949238,0,-1.11,0.299705,0.73175,0,-1.2,0.075026,0.336133,0,-1.36,0.002897,0.034002,0,-1.54,6.30E-05,0.001322,1,-1.22,0.052462,0.257222,0,6
6,FBgn0036992,CG11796,CG11796,1.05,0.513553,0.999395,0,-1.18,0.034177,0.6714,0,-1.18,0.034703,0.326005,0,-1.07,0.372161,0.827308,0,-1.18,0.034389,0.295643,0,-1.08,0.352387,0.77501,0,-1.11,0.176893,0.589308,0,-1.25,0.006557,0.070018,0,-1.32,0.000661,0.010737,0,-1.52,1.00E-06,4.60E-05,1,-1.22,0.013561,0.100828,0,6
6,FBgn0026562,BM-40-SPARC,BM-40-SPARC,1.04,0.771713,0.999395,0,-1.2,0.175569,0.950325,0,-1.19,0.203222,0.648835,0,-1.15,0.292235,0.772923,0,-1.31,0.046547,0.355736,0,1.2,0.176848,0.589985,0,1.02,0.861563,0.972898,0,-1.07,0.614225,0.857591,0,-1.33,0.035173,0.182841,0,-1.52,0.002595,0.026546,1,-1.22,0.140429,0.457823,0,6
6,FBgn0043534,Odorant-binding protein 57b,Obp57b,1.15,0.276578,0.999395,0,-1.03,0.795857,0.99325,0,-1.04,0.745282,0.938653,0,-1.13,0.340173,0.8054,0,-1.13,0.324954,0.845343,0,1.25,0.08248,0.402597,0,1.11,0.458103,0.840272,0,1.01,0.931438,0.981045,0,-1.26,0.069393,0.270673,0,-1.5,0.002017,0.02213,1,-1.22,0.116142,0.410287,0,6
6,FBgn0030776,CG4653,CG4653,-1.06,0.690346,0.999395,0,-1.06,0.665623,0.988335,0,-1.11,0.469717,0.837641,0,-1.04,0.761607,0.964307,0,-1.25,0.115175,0.56736,0,1.08,0.595628,0.889441,0,1.05,0.740607,0.9448,0,1.01,0.944697,0.984722,0,-1.23,0.133883,0.388241,0,-1.5,0.004646,0.040989,1,-1.22,0.150442,0.472197,0,6
6,FBgn0011834,Serine protease 6,Ser6,-1,0.994743,0.999838,0,-1,0.982035,0.998783,0,-1.06,0.754152,0.942063,0,-1.01,0.950295,0.995382,0,1.03,0.885005,0.98849,0,1.23,0.263784,0.698236,0,-1.04,0.832441,0.967108,0,-1.22,0.286073,0.640314,0,-1.43,0.056682,0.243456,0,-1.89,0.001005,0.012745,1,-1.23,0.270843,0.622005,0,6
6,FBgn0031066,CG14235,CG14235,-1.08,0.559637,0.999395,0,-1.04,0.760132,0.990342,0,-1.01,0.938784,0.986316,0,-1.05,0.745157,0.960717,0,-1.07,0.613583,0.944689,0,-1.09,0.512126,0.857566,0,-1.17,0.255446,0.685804,0,-1.05,0.700628,0.896054,0,-1.39,0.018694,0.122681,0,-1.53,0.002511,0.025913,1,-1.23,0.136451,0.4501,0,6
6,FBgn0031485,CG9643,CG9643,-1.13,0.386352,0.999395,0,-1.03,0.82943,0.994557,0,-1.15,0.321879,0.75367,0,-1.06,0.709696,0.951336,0,-1.11,0.456099,0.902924,0,-1.09,0.51651,0.858397,0,-1.15,0.315166,0.74492,0,-1.16,0.327714,0.67972,0,-1.37,0.044414,0.210615,0,-1.5,0.00498,0.043067,1,-1.23,0.142904,0.461541,0,6
6,FBgn0035146,CG13893,CG13893,1.07,0.590741,0.999395,0,-1.07,0.605793,0.988335,0,-1.08,0.552871,0.872024,0,-1.2,0.158907,0.631879,0,-1.2,0.147634,0.631824,0,-1.24,0.092034,0.426529,0,-1.02,0.878424,0.975339,0,-1.09,0.522948,0.811352,0,-1,0.991847,0.997385,0,-1.5,0.001979,0.021774,1,-1.24,0.098003,0.374551,0,6
6,FBgn0053051,CG33051,CG33051,-1.01,0.93126,0.999703,0,-1.01,0.919624,0.997504,0,-1.06,0.6257,0.89788,0,-1.1,0.430507,0.858066,0,-1.27,0.049902,0.369555,0,-1.06,0.62389,0.900062,0,-1.11,0.371207,0.781098,0,-1.15,0.262136,0.614337,0,-1.3,0.032844,0.175324,0,-1.56,0.000462,0.006789,1,-1.24,0.081008,0.332869,0,6
6,FBgn0034162,CG6426,CG6426,-1.1,0.629969,0.999395,0,-1.08,0.685125,0.988335,0,-1.24,0.268427,0.714862,0,-1.32,0.188787,0.67046,0,-1.47,0.048814,0.365018,0,1.12,0.560924,0.877456,0,1.06,0.745289,0.945193,0,1.04,0.84555,0.953484,0,-1.68,0.008942,0.075538,0,-2.02,0.000555,0.007889,1,-1.24,0.267521,0.618355,0,6
6,FBgn0010453,Wnt oncogene analog 4,Wnt4,1.26,0.120522,0.999395,0,1.09,0.520178,0.981307,0,1.09,0.504812,0.852301,0,-1.14,0.386393,0.833738,0,-1.03,0.838047,0.984857,0,1.02,0.90045,0.979998,0,1.15,0.39694,0.79764,0,1.01,0.972436,0.99117,0,-1.32,0.066728,0.264996,0,-1.6,0.002413,0.02533,1,-1.24,0.14555,0.465853,0,6
6,FBgn0037097,CG7181,CG7181,-1.32,0.081549,0.999395,0,1.05,0.762603,0.990362,0,1.05,0.747003,0.939022,0,1.13,0.494668,0.890247,0,-1,0.991874,0.999937,0,-1.01,0.950014,0.987502,0,-1.12,0.487829,0.854794,0,-1.04,0.828501,0.947671,0,-1.29,0.113831,0.357029,0,-1.77,0.000678,0.009319,1,-1.24,0.175656,0.508814,0,6
6,FBgn0051778,CG31778,CG31778,1.1,0.53523,0.999395,0,-1.04,0.817157,0.994329,0,-1.16,0.326931,0.757274,0,-1.27,0.124454,0.577586,0,-1.6,0.003478,0.062635,0,1.19,0.263321,0.697925,0,1,0.977052,0.995903,0,-1.13,0.44134,0.764195,0,-1.55,0.00626,0.06,0,-1.99,0.000129,0.002429,1,-1.25,0.157195,0.482761,0,6
6,FBgn0030904,unpaired 2,upd2,-1.03,0.763825,0.999395,0,1.05,0.637148,0.988335,0,-1.02,0.886183,0.979517,0,-1.1,0.366966,0.824233,0,-1.3,0.018192,0.197955,0,-1.34,0.008659,0.092242,0,-1.22,0.069676,0.372808,0,-1.44,0.001247,0.020205,0,-1.44,0.00125,0.017706,0,-1.52,0.000243,0.0041,1,-1.25,0.042534,0.225176,0,6
6,FBgn0032889,CG9331,CG9331,1.05,0.585693,0.999395,0,1.06,0.577964,0.985816,0,1.04,0.715313,0.927491,0,-1.1,0.346456,0.809484,0,-1.08,0.458944,0.903502,0,1.01,0.949983,0.987502,0,-1.11,0.304114,0.733812,0,-1.05,0.634826,0.867598,0,-1.31,0.007504,0.06822,0,-1.56,2.90E-05,0.000689,1,-1.25,0.026855,0.165653,0,6
6,FBgn0035325,CG13806,CG13806,-1.01,0.930513,0.999703,0,-1,0.978525,0.998417,0,1.07,0.625888,0.89788,0,-1.21,0.138565,0.605935,0,-1.06,0.627174,0.949038,0,1.24,0.085849,0.412127,0,-1.12,0.366301,0.778053,0,-1.18,0.190428,0.534409,0,-1.08,0.528167,0.773722,0,-1.51,0.001552,0.018089,1,-1.25,0.100706,0.379634,0,6
6,FBgn0034441,CG10081,CG10081,1.26,0.048537,0.999395,0,-1.04,0.719452,0.988335,0,1.05,0.702476,0.924574,0,-1.08,0.519737,0.899928,0,-1.16,0.206255,0.726479,0,-1.05,0.697547,0.926469,0,-1.15,0.246349,0.677743,0,-1.07,0.573259,0.837858,0,-1.31,0.02259,0.137672,0,-1.59,0.000169,0.003032,1,-1.25,0.054529,0.264204,0,6
